Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-08T11:47:24Z,Moved,Entity,4696dbab-2d5a-4168-8d0b-6f04cec4fbda,"-4.7%, -4.6%",2,"(22.9%, 49.1%)"
2019-01-08T11:47:28Z,Moved,Entity,67bf9926-4880-4c24-94fc-38494d6b2c75,"-7.8%, +1.9%",2,"(46.4%, 53.7%)"
2019-01-08T11:47:32Z,Moved,Entity,4696dbab-2d5a-4168-8d0b-6f04cec4fbda,"+26.6%, -14.8%",1,"(49.5%, 34.3%)"
2019-01-08T11:47:33Z,Moved,Entity,67bf9926-4880-4c24-94fc-38494d6b2c75,"+4.7%, +0%",1,"(51%, 53.7%)"
2019-01-08T11:47:35Z,Moved,Entity,4696dbab-2d5a-4168-8d0b-6f04cec4fbda,"+1.6%, +0%",1,"(51%, 34.3%)"
2019-01-08T11:47:54Z,Created,Relationship,2378ef9d-e059-4a9a-b525-fcce2934ee02,NA,0,"(56.8%, 59.3%)"
2019-01-08T11:47:56Z,Moved,Entity,4696dbab-2d5a-4168-8d0b-6f04cec4fbda,"+0.5%, -13%",0,"(51.6%, 21.3%)"
2019-01-08T11:47:58Z,Moved,Entity,67bf9926-4880-4c24-94fc-38494d6b2c75,"+0%, -13.9%",1,"(51%, 39.8%)"
2019-01-08T11:48:00Z,Moved,Relationship,2378ef9d-e059-4a9a-b525-fcce2934ee02,"-4.2%, -2.8%",1,"(52.6%, 56.5%)"
2019-01-08T11:48:02Z,Moved,Entity,67bf9926-4880-4c24-94fc-38494d6b2c75,"+0.5%, +0%",1,"(51.6%, 39.8%)"
2019-01-08T11:48:04Z,Moved,Entity,4696dbab-2d5a-4168-8d0b-6f04cec4fbda,"-22.4%, +3.7%",1,"(29.2%, 25%)"
2019-01-08T11:48:11Z,Connected,Link,b28c5283-1a4b-4ff0-a247-12958178bfca,2378ef9d-e059-4a9a-b525-fcce2934ee02 -> 67bf9926-4880-4c24-94fc-38494d6b2c75,1,NA
2019-01-08T11:48:15Z,Connected,Link,d4debfaf-dc97-4734-9866-ed280a448d12,2378ef9d-e059-4a9a-b525-fcce2934ee02 -> 92fe302d-f21b-4dd3-8981-4f16d2ac878b,2,NA
2019-01-08T11:48:36Z,Defined Cardinality,Link,d4debfaf-dc97-4734-9866-ed280a448d12,"1,1",3,NA
2019-01-08T11:49:07Z,Defined Cardinality,Link,b28c5283-1a4b-4ff0-a247-12958178bfca,"0,1",3,NA
2019-01-08T11:49:14Z,Moved,Entity,4696dbab-2d5a-4168-8d0b-6f04cec4fbda,"-10.4%, +14.8%",1,"(18.8%, 39.8%)"
2019-01-08T11:49:25Z,Created,Relationship,48bf3dee-6e96-424e-aa23-1c39e9932171,NA,0,"(41.1%, 32.4%)"
2019-01-08T11:49:37Z,Named,Relationship,48bf3dee-6e96-424e-aa23-1c39e9932171,leiht aus,2,NA
2019-01-08T11:49:38Z,Moved,Relationship,48bf3dee-6e96-424e-aa23-1c39e9932171,"-5.2%, +4.6%",0,"(35.9%, 37%)"
2019-01-08T11:49:41Z,Connected,Link,eea5a6f8-bf95-4bc3-8a83-81802d11f3b0,48bf3dee-6e96-424e-aa23-1c39e9932171 -> 67bf9926-4880-4c24-94fc-38494d6b2c75,2,NA
2019-01-08T11:49:44Z,Connected,Link,bd457dd4-34dd-4d6f-859f-7cc6731d59d5,48bf3dee-6e96-424e-aa23-1c39e9932171 -> 4696dbab-2d5a-4168-8d0b-6f04cec4fbda,2,NA
2019-01-08T11:49:47Z,Moved,Relationship,48bf3dee-6e96-424e-aa23-1c39e9932171,"+0%, +0.9%",1,"(35.9%, 38%)"
2019-01-08T11:49:59Z,Defined Cardinality,Link,eea5a6f8-bf95-4bc3-8a83-81802d11f3b0,"0,*",3,NA
2019-01-08T11:50:07Z,Defined Cardinality,Link,bd457dd4-34dd-4d6f-859f-7cc6731d59d5,"1,1",2,NA
2019-01-08T11:50:16Z,Moved,Relationship,2378ef9d-e059-4a9a-b525-fcce2934ee02,"-0.5%, +0%",1,"(52.1%, 56.5%)"
2019-01-08T11:50:21Z,Moved,Entity,67bf9926-4880-4c24-94fc-38494d6b2c75,"-0.5%, +0%",2,"(51%, 39.8%)"
2019-01-08T11:50:23Z,Moved,Relationship,48bf3dee-6e96-424e-aa23-1c39e9932171,"+0%, +0.9%",1,"(35.9%, 38.9%)"
2019-01-08T11:50:24Z,Moved,Entity,4696dbab-2d5a-4168-8d0b-6f04cec4fbda,"+0%, +0.9%",1,"(18.8%, 40.7%)"
2019-01-08T11:50:59Z,Renamed,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,Signatur: -> Signatur,1,NA
2019-01-08T11:51:05Z,Changed Data Type,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,String -> String,3,NA
