Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-29T15:33:22Z,Created,Entity,02c88801-9bbf-4acc-8f66-2b81f2202c18,NA,0,"(28.6%, 72.2%)"
2019-01-29T15:33:28Z,Named,Entity,02c88801-9bbf-4acc-8f66-2b81f2202c18,Leihmedium,1,NA
2019-01-29T15:33:30Z,Created,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,NA,0,"(35.4%, 50.9%)"
2019-01-29T15:33:39Z,Named,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,Titel :,1,NA
2019-01-29T15:33:39Z,Changed Data Type,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,String -> String,1,NA
2019-01-29T15:33:40Z,Assigned,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,02c88801-9bbf-4acc-8f66-2b81f2202c18,0,NA
2019-01-29T15:33:43Z,Created,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,NA,0,"(31.2%, 51.9%)"
2019-01-29T15:33:53Z,Named,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,ISBN :,1,NA
2019-01-29T15:33:53Z,Changed Data Type,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,String -> String,1,NA
2019-01-29T15:33:53Z,Moved,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,"-3.1%, +14.8%",0,"(28.1%, 66.7%)"
2019-01-29T15:33:56Z,Assigned,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,02c88801-9bbf-4acc-8f66-2b81f2202c18,2,NA
2019-01-29T15:34:02Z,Created,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,NA,0,"(25%, 53.7%)"
2019-01-29T15:34:14Z,Named,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,Erscheinungsjahr :,1,NA
2019-01-29T15:34:14Z,Changed Data Type,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,String -> Integer,1,NA
2019-01-29T15:34:18Z,Assigned,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,02c88801-9bbf-4acc-8f66-2b81f2202c18,3,NA
2019-01-29T15:34:29Z,Created,Entity,feaf8278-d264-42d6-a943-a5957f4d323a,NA,0,"(54.2%, 64.8%)"
2019-01-29T15:34:35Z,Named,Entity,feaf8278-d264-42d6-a943-a5957f4d323a,Exemplar,1,NA
2019-01-29T15:34:36Z,Created,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,NA,0,"(53.1%, 41.7%)"
2019-01-29T15:34:50Z,Named,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,Anschaffungspreis :,0,NA
2019-01-29T15:34:50Z,Changed Data Type,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,String -> Decimal,0,NA
2019-01-29T15:34:51Z,Assigned,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,feaf8278-d264-42d6-a943-a5957f4d323a,0,NA
2019-01-29T15:34:59Z,Created,Attribute,90c0a243-676c-4e24-9467-0703ea113bad,NA,0,"(33.9%, 41.7%)"
2019-01-29T15:35:08Z,Named,Attribute,90c0a243-676c-4e24-9467-0703ea113bad,Signatur :,1,NA
2019-01-29T15:35:08Z,Changed Data Type,Attribute,90c0a243-676c-4e24-9467-0703ea113bad,String -> String,1,NA
2019-01-29T15:35:10Z,Assigned,Attribute,90c0a243-676c-4e24-9467-0703ea113bad,feaf8278-d264-42d6-a943-a5957f4d323a,1,NA
2019-01-29T15:35:18Z,Created,Attribute,f4030a72-8bfe-4420-bdd7-88c0ef019bb5,NA,0,"(40.1%, 44.4%)"
