Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-08T12:48:52Z,Created,Entity,ef089f49-5b74-4c56-9155-2dbf229f9106,NA,0,"(12%, 72.2%)"
2019-01-08T12:49:05Z,Named,Entity,ef089f49-5b74-4c56-9155-2dbf229f9106,Nutzer,5,NA
2019-01-08T12:49:10Z,Created,Attribute,ba83c5c4-3983-41eb-b8ba-f6f0ac2a02df,NA,0,"(14.6%, 46.3%)"
2019-01-08T12:49:20Z,Changed Data Type,Attribute,ba83c5c4-3983-41eb-b8ba-f6f0ac2a02df,String -> Integer,5,NA
2019-01-08T12:49:22Z,Created,Attribute,39f24d0d-85c7-4bf7-b303-074bba8c3e51,NA,0,"(19.8%, 38%)"
2019-01-08T12:49:35Z,Changed Data Type,Attribute,39f24d0d-85c7-4bf7-b303-074bba8c3e51,String -> Decimal,3,NA
2019-01-08T12:49:37Z,Created,Attribute,34f4ccef-74b9-4764-818b-67139c2c3fd2,NA,0,"(8.9%, 37%)"
2019-01-08T12:49:44Z,Changed Data Type,Attribute,34f4ccef-74b9-4764-818b-67139c2c3fd2,String -> String,2,NA
2019-01-08T12:49:47Z,Created,Attribute,9acc6909-17a6-4c95-876e-5432e6c8e7fe,NA,0,"(19.8%, 23.1%)"
2019-01-08T12:49:53Z,Changed Data Type,Attribute,9acc6909-17a6-4c95-876e-5432e6c8e7fe,String -> Date,2,NA
2019-01-08T12:49:57Z,Created,Attribute,f45b9629-ce0d-4a99-8ea4-1ec0f826a40d,NA,0,"(20.3%, 37%)"
2019-01-08T12:49:59Z,Created,Attribute,df5a3775-9b3f-4b63-bbff-82fe2344dfe9,NA,0,"(20.3%, 37%)"
2019-01-08T12:50:00Z,Moved,Attribute,df5a3775-9b3f-4b63-bbff-82fe2344dfe9,"+6.2%, +9.3%",0,"(26.6%, 46.3%)"
2019-01-08T12:50:00Z,Changed Data Type,Attribute,df5a3775-9b3f-4b63-bbff-82fe2344dfe9,String -> String,0,NA
2019-01-08T12:50:02Z,Moved,Attribute,df5a3775-9b3f-4b63-bbff-82fe2344dfe9,"+0%, -0.9%",0,"(26.6%, 45.4%)"
2019-01-08T12:50:07Z,Named,Attribute,df5a3775-9b3f-4b63-bbff-82fe2344dfe9,Name,2,NA
2019-01-08T12:50:08Z,Assigned,Attribute,df5a3775-9b3f-4b63-bbff-82fe2344dfe9,ef089f49-5b74-4c56-9155-2dbf229f9106,0,NA
2019-01-08T12:50:11Z,Moved,Attribute,f45b9629-ce0d-4a99-8ea4-1ec0f826a40d,"+12%, +1.9%",1,"(32.3%, 38.9%)"
2019-01-08T12:50:11Z,Changed Data Type,Attribute,f45b9629-ce0d-4a99-8ea4-1ec0f826a40d,String -> String,1,NA
2019-01-08T12:50:22Z,Named,Attribute,f45b9629-ce0d-4a99-8ea4-1ec0f826a40d,Vorname:,7,NA
2019-01-08T12:50:24Z,Assigned,Attribute,f45b9629-ce0d-4a99-8ea4-1ec0f826a40d,ef089f49-5b74-4c56-9155-2dbf229f9106,1,NA
2019-01-08T12:50:29Z,Renamed,Attribute,df5a3775-9b3f-4b63-bbff-82fe2344dfe9,Name -> Name:,5,NA
2019-01-08T12:50:39Z,Created,Attribute,4c6882da-5f80-4dfd-bfdd-4d42678a812c,NA,0,"(31.2%, 23.1%)"
2019-01-08T12:50:51Z,Named,Attribute,4c6882da-5f80-4dfd-bfdd-4d42678a812c,Geburtsdatum:,10,NA
2019-01-08T12:50:51Z,Changed Data Type,Attribute,4c6882da-5f80-4dfd-bfdd-4d42678a812c,Date -> Date,10,NA
2019-01-08T12:50:53Z,Assigned,Attribute,4c6882da-5f80-4dfd-bfdd-4d42678a812c,ef089f49-5b74-4c56-9155-2dbf229f9106,1,NA
2019-01-08T12:51:11Z,Moved,Attribute,34f4ccef-74b9-4764-818b-67139c2c3fd2,"-13%, +1.9%",0,"(-4.2%, 38.9%)"
2019-01-08T12:51:14Z,Moved,Attribute,ba83c5c4-3983-41eb-b8ba-f6f0ac2a02df,"-18.8%, -13%",2,"(-4.2%, 33.3%)"
2019-01-08T12:51:17Z,Moved,Attribute,39f24d0d-85c7-4bf7-b303-074bba8c3e51,"-24%, -9.3%",2,"(-4.2%, 28.7%)"
2019-01-08T12:51:19Z,Moved,Attribute,9acc6909-17a6-4c95-876e-5432e6c8e7fe,"-24%, +0%",2,"(-4.2%, 23.1%)"
2019-01-08T12:51:42Z,Created,Entity,d16cefe8-72e1-46a4-9dc4-ae759ea46739,NA,0,"(36.5%, 67.6%)"
