Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-07T17:46:21Z,Connected,Link,88fb1f78-856f-49eb-9ea5-aed0fcde86c5,b7148b7f-804a-4b57-a272-993545dca546 -> 298f14e0-30a5-42c2-89da-19fc28a8461a,0,NA
2019-01-07T17:46:26Z,Connected,Link,542d1298-e47d-403e-ad2f-228d56aca3a4,b7148b7f-804a-4b57-a272-993545dca546 -> 9a8c7445-02f9-47f1-a1a8-966e5fe951e6,0,NA
2019-01-07T17:46:28Z,Moved,Relationship,b7148b7f-804a-4b57-a272-993545dca546,"-0.5%, +0.9%",0,"(53.6%, 74.1%)"
2019-01-07T17:46:31Z,Moved,Entity,298f14e0-30a5-42c2-89da-19fc28a8461a,"+1%, -0.9%",1,"(67.7%, 74.1%)"
2019-01-07T17:46:32Z,Moved,Relationship,b7148b7f-804a-4b57-a272-993545dca546,"+0%, -0.9%",1,"(53.6%, 73.1%)"
2019-01-07T17:46:34Z,Moved,Relationship,224ea224-a3ca-4315-bacc-053d6d87a0a4,"+1%, +0%",1,"(68.8%, 55.6%)"
2019-01-07T17:46:35Z,Moved,Entity,90287e27-5ac6-4c48-9239-428959549eb6,"+1%, +0%",0,"(67.7%, 38.9%)"
2019-01-07T17:47:03Z,Disconnected,Link,19266e27-01fa-4ddb-980b-45e7f82e6f3e,NA,0,NA
2019-01-07T17:47:07Z,Connected,Link,9e6344bf-43a4-4d69-b4c3-d50cfe0b14b6,76d9ee27-a83a-43c2-a692-0e730cdc1fae -> 9a8c7445-02f9-47f1-a1a8-966e5fe951e6,0,NA
2019-01-07T17:47:19Z,Defined Cardinality,Link,9e6344bf-43a4-4d69-b4c3-d50cfe0b14b6,"1,*",2,NA
2019-01-07T17:47:43Z,Defined Cardinality,Link,4984d6ba-67f8-4347-b5ca-cfcc2c0f5c1b,"1,1",1,NA
2019-01-07T17:48:16Z,Defined Cardinality,Link,542d1298-e47d-403e-ad2f-228d56aca3a4,"1,1",3,NA
2019-01-07T17:48:30Z,Defined Cardinality,Link,88fb1f78-856f-49eb-9ea5-aed0fcde86c5,"1,1",3,NA
2019-01-07T17:49:03Z,Defined Cardinality,Link,743fa958-8079-4c79-a21e-0a8b43a27d88,"0,*",3,NA
2019-01-07T17:49:42Z,Disconnected,Link,7902b340-fa55-4e92-bd06-e1a6b95d1b52,NA,0,NA
2019-01-07T17:49:47Z,Connected,Link,179df1b9-91c3-4be8-b380-1692bb51aed6,224ea224-a3ca-4315-bacc-053d6d87a0a4 -> 90287e27-5ac6-4c48-9239-428959549eb6,0,NA
2019-01-07T17:49:49Z,Defined Cardinality,Link,179df1b9-91c3-4be8-b380-1692bb51aed6,"1,1",3,NA
