Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-08T10:16:58Z,Created,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,,0.0,"(17.71%, 79.63%)"
2019-01-08T10:17:25Z,Named,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef, -> Buch,1.0,
2019-01-08T10:17:33Z,Created,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,,0.0,"(53.12%, 74.07%)"
2019-01-08T10:17:35Z,Moved,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,Delta: 2.97%,1.0,"(53.12%, 76.85%)"
2019-01-08T10:18:03Z,Named,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5, -> Nut,1.0,
2019-01-08T10:18:12Z,Created,Relationship,a111479f-54d1-40c1-8ce0-d6c275d1e3ba,,0.0,"(41.67%, 74.07%)"
2019-01-08T10:18:28Z,Moved,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,Delta: 0.00%,0.0,"(42.19%, 87.04%)"
2019-01-08T10:18:28Z,Renamed,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,Nut -> Nutzer,0.0,
2019-01-08T10:18:33Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,Delta: 8.20%,2.0,"(43.23%, 80.56%)"
2019-01-08T10:18:35Z,Moved,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,Delta: 28.88%,7.0,"(41.67%, 87.04%)"
2019-01-08T10:18:55Z,Moved,Entity,bda46af4-1a58-4de4-9eac-f9ed1decb9b5,Delta: 6.83%,5.0,"(54.69%, 75.00%)"
2019-01-08T10:18:57Z,Moved,Relationship,a111479f-54d1-40c1-8ce0-d6c275d1e3ba,Delta: 16.62%,0.0,"(53.12%, 62.04%)"
2019-01-08T10:19:00Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,Delta: 15.12%,2.0,"(49.48%, 85.19%)"
2019-01-08T10:19:04Z,Moved,Relationship,a111479f-54d1-40c1-8ce0-d6c275d1e3ba,Delta: 2.12%,1.0,"(56.77%, 77.78%)"
2019-01-08T10:19:46Z,Named,Relationship,a111479f-54d1-40c1-8ce0-d6c275d1e3ba, -> ausgeliehen von,4.0,
2019-01-08T10:20:05Z,Created,Attribute,2387f752-9f2d-4ce7-8d8c-dc8133330399,,0.0,"(51.56%, 74.07%)"
2019-01-08T10:20:18Z,Named,Attribute,2387f752-9f2d-4ce7-8d8c-dc8133330399, -> <Name>,0.0,
2019-01-08T10:20:19Z,Moved,Attribute,2387f752-9f2d-4ce7-8d8c-dc8133330399,Delta: 0.00%,0.0,"(51.56%, 73.15%)"
2019-01-08T10:20:22Z,Moved,Relationship,a111479f-54d1-40c1-8ce0-d6c275d1e3ba,Delta: 1.82%,1.0,"(53.65%, 73.15%)"
2019-01-08T10:20:55Z,Deleted,Attribute,2387f752-9f2d-4ce7-8d8c-dc8133330399,,0.0,
2019-01-08T10:21:02Z,Moved,Relationship,a111479f-54d1-40c1-8ce0-d6c275d1e3ba,Delta: 1.85%,1.0,"(56.25%, 77.78%)"
2019-01-08T10:21:14Z,Created,Link,54c58905-0bf8-4872-9050-5f4a0b088e2d,,0.0,
2019-01-08T10:21:19Z,Connected,Link,54c58905-0bf8-4872-9050-5f4a0b088e2d,a111479f-54d1-40c1-8ce0-d6c275d1e3ba -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,0.0,
2019-01-08T10:21:19Z,Disconnected,Link,54c58905-0bf8-4872-9050-5f4a0b088e2d,Lost connection,0.0,
2019-01-08T10:21:21Z,Connected,Link,54c58905-0bf8-4872-9050-5f4a0b088e2d,a111479f-54d1-40c1-8ce0-d6c275d1e3ba -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,0.0,
2019-01-08T10:21:32Z,Created,Link,75e89831-93fc-4d55-9f5b-a2f18b133d87,,0.0,
2019-01-08T10:21:37Z,Connected,Link,75e89831-93fc-4d55-9f5b-a2f18b133d87,a111479f-54d1-40c1-8ce0-d6c275d1e3ba -> bda46af4-1a58-4de4-9eac-f9ed1decb9b5,0.0,
2019-01-08T10:22:07Z,Defined Cardinality / Changed Cardinality,Link,54c58905-0bf8-4872-9050-5f4a0b088e2d," -> 1,1",5.0,
2019-01-08T10:22:16Z,Defined Cardinality / Changed Cardinality,Link,75e89831-93fc-4d55-9f5b-a2f18b133d87," -> 1,",0.0,
2019-01-08T10:22:45Z,Defined Cardinality / Changed Cardinality,Link,75e89831-93fc-4d55-9f5b-a2f18b133d87,"1, -> 1,*",0.0,
2019-01-08T10:22:57Z,Defined Cardinality / Changed Cardinality,Link,75e89831-93fc-4d55-9f5b-a2f18b133d87,"1,* -> *,1",3.0,
2019-01-08T10:23:43Z,Created,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,,0.0,"(41.67%, 73.15%)"
2019-01-08T10:23:47Z,Named,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56, -> <Name>,0.0,
2019-01-08T10:24:07Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,Delta: 0.00%,0.0,"(36.98%, 79.63%)"
2019-01-08T10:24:19Z,Renamed,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,Buch -> Leihmedium,3.0,
2019-01-08T10:24:23Z,Assigned,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,None -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,0.0,
2019-01-08T10:24:27Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,Delta: 8.33%,1.0,"(36.98%, 55.56%)"
2019-01-08T10:24:27Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,Delta: 10.19%,4.0,"(37.24%, 75.93%)"
2019-01-08T10:24:30Z,Created,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,,0.0,"(42.71%, 73.15%)"
2019-01-08T10:24:49Z,Named,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724, -> <Name>,0.0,
2019-01-08T10:25:07Z,Assigned,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,None -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,0.0,
2019-01-08T10:25:07Z,Moved,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,Delta: 0.00%,0.0,"(37.24%, 73.61%)"
2019-01-08T10:25:07Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,Delta: 0.00%,0.0,"(36.98%, 79.63%)"
2019-01-08T10:25:19Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,Delta: 0.00%,0.0,"(37.24%, 75.93%)"
2019-01-08T10:25:30Z,Named,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,<Name> -> Typ,1.0,
2019-01-08T10:25:48Z,Changed Data Type,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,None -> Stri,1.0,
2019-01-08T10:26:09Z,Named,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,<Name> -> Titel,3.0,
2019-01-08T10:26:10Z,Changed Data Type,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,None -> String,1.0,
2019-01-08T10:26:20Z,Created,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,,0.0,"(41.67%, 64.81%)"
2019-01-08T10:26:23Z,Named,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2, -> <Name>,0.0,
2019-01-08T10:26:47Z,Named,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,<Name> -> Erscheinungsjah,4.0,
2019-01-08T10:26:55Z,Renamed,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,Erscheinungsjah -> Erscheinungsjahr,0.0,
2019-01-08T10:26:58Z,Changed Data Type,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,None -> Date,3.0,
2019-01-08T10:27:00Z,Moved,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,Delta: 3.85%,1.0,"(38.54%, 68.52%)"
2019-01-08T10:27:36Z,Moved,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,Delta: 10.30%,28.0,"(35.94%, 61.11%)"
2019-01-08T10:27:36Z,Assigned,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,None -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,0.0,
2019-01-08T10:27:36Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,Delta: 0.00%,0.0,"(36.98%, 79.63%)"
2019-01-08T10:27:36Z,Moved,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,Delta: 0.00%,0.0,"(37.24%, 71.30%)"
2019-01-08T10:28:03Z,Created,Attribute,b901fb52-55dd-4610-ac36-33000030150a,,0.0,"(42.19%, 62.04%)"
2019-01-08T10:28:05Z,Named,Attribute,b901fb52-55dd-4610-ac36-33000030150a, -> <Name>,0.0,
2019-01-08T10:28:30Z,Named,Attribute,b901fb52-55dd-4610-ac36-33000030150a,<Name> -> ISBN,1.0,
2019-01-08T10:28:46Z,Changed Data Type,Attribute,b901fb52-55dd-4610-ac36-33000030150a,None -> Integer,8.0,
2019-01-08T10:28:48Z,Moved,Attribute,b901fb52-55dd-4610-ac36-33000030150a,Delta: 7.30%,2.0,"(41.67%, 62.96%)"
2019-01-08T10:28:48Z,Assigned,Attribute,b901fb52-55dd-4610-ac36-33000030150a,None -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,0.0,
2019-01-08T10:28:48Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,Delta: 0.00%,0.0,"(37.24%, 75.93%)"
2019-01-08T10:28:48Z,Moved,Attribute,b901fb52-55dd-4610-ac36-33000030150a,Delta: 0.00%,0.0,"(38.54%, 68.52%)"
2019-01-08T10:28:48Z,Unassigned,Attribute,b901fb52-55dd-4610-ac36-33000030150a,1d3f11b4-7f6d-49a9-a955-3006727b9bef -> None,0.0,
2019-01-08T10:28:48Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,Delta: 0.00%,0.0,"(36.98%, 79.63%)"
2019-01-08T10:28:48Z,Changed Data Type,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,Stri -> String,0.0,
2019-01-08T10:28:48Z,Moved,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,Delta: 0.00%,0.0,"(37.24%, 73.61%)"
2019-01-08T10:28:48Z,Moved,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,Delta: 0.00%,0.0,"(37.24%, 71.30%)"
2019-01-08T10:29:35Z,Moved,Attribute,b901fb52-55dd-4610-ac36-33000030150a,Delta: 0.00%,0.0,"(37.53%, 68.98%)"
2019-01-08T10:29:35Z,Assigned,Attribute,b901fb52-55dd-4610-ac36-33000030150a,None -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,0.0,
2019-01-08T10:29:35Z,Moved,Attribute,b901fb52-55dd-4610-ac36-33000030150a,Delta: 0.00%,0.0,"(37.01%, 68.98%)"
2019-01-08T10:29:35Z,Moved,Attribute,19c39a21-29c8-42a9-a85c-45c34b937fc2,Delta: 0.00%,0.0,"(36.72%, 71.30%)"
2019-01-08T10:29:35Z,Moved,Attribute,350126fb-2cb2-4e4c-8a3e-6cd3221dec56,Delta: 0.00%,0.0,"(36.72%, 75.93%)"
2019-01-08T10:29:35Z,Moved,Attribute,20c842a0-c9b6-415d-b601-1c729eb5d724,Delta: 0.00%,0.0,"(36.72%, 73.61%)"
2019-01-08T10:29:35Z,Moved,Entity,1d3f11b4-7f6d-49a9-a955-3006727b9bef,Delta: 0.00%,0.0,"(36.46%, 79.63%)"
2019-01-08T10:29:52Z,Created,Attribute,d5a31cde-a071-4789-ba73-9290493c8a74,,0.0,"(46.88%, 52.78%)"
2019-01-08T10:29:55Z,Named,Attribute,d5a31cde-a071-4789-ba73-9290493c8a74, -> <Name>,0.0,
2019-01-08T10:30:05Z,Named,Attribute,d5a31cde-a071-4789-ba73-9290493c8a74,<Name> -> Signatur,2.0,
2019-01-08T10:30:28Z,Moved,Attribute,d5a31cde-a071-4789-ba73-9290493c8a74,Delta: 4.89%,2.0,"(38.02%, 62.04%)"
2019-01-08T10:31:16Z,Moved,Attribute,d5a31cde-a071-4789-ba73-9290493c8a74,Delta: 0.26%,31.0,"(36.98%, 66.67%)"
2019-01-08T10:31:16Z,Assigned,Attribute,d5a31cde-a071-4789-ba73-9290493c8a74,None -> 1d3f11b4-7f6d-49a9-a955-3006727b9bef,0.0,
