Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-29T15:33:22Z,Created,Entity,02c88801-9bbf-4acc-8f66-2b81f2202c18,,0.0,"(28.65%, 72.22%)"
2019-01-29T15:33:27Z,Named,Entity,02c88801-9bbf-4acc-8f66-2b81f2202c18, -> Leihmedium,0.0,
2019-01-29T15:33:30Z,Created,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,,0.0,"(35.42%, 50.93%)"
2019-01-29T15:33:38Z,Named,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81, -> Titel :,0.0,
2019-01-29T15:33:38Z,Changed Data Type,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,None -> String,0.0,
2019-01-29T15:33:40Z,Moved,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,Delta: 0.93%,1.0,"(32.81%, 67.59%)"
2019-01-29T15:33:40Z,Assigned,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,None -> 02c88801-9bbf-4acc-8f66-2b81f2202c18,0.0,
2019-01-29T15:33:40Z,Moved,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,Delta: 0.00%,0.0,"(28.91%, 68.52%)"
2019-01-29T15:33:40Z,Moved,Entity,02c88801-9bbf-4acc-8f66-2b81f2202c18,Delta: 0.00%,0.0,"(28.65%, 72.22%)"
2019-01-29T15:33:43Z,Created,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,,0.0,"(31.25%, 51.85%)"
2019-01-29T15:33:52Z,Named,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3, -> ISBN :,0.0,
2019-01-29T15:33:52Z,Changed Data Type,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,None -> String,0.0,
2019-01-29T15:33:56Z,Moved,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,Delta: 0.91%,3.0,"(28.12%, 66.67%)"
2019-01-29T15:33:56Z,Assigned,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,None -> 02c88801-9bbf-4acc-8f66-2b81f2202c18,0.0,
2019-01-29T15:33:56Z,Moved,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,Delta: 0.00%,0.0,"(30.21%, 65.74%)"
2019-01-29T15:33:56Z,Unassigned,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,02c88801-9bbf-4acc-8f66-2b81f2202c18 -> None,0.0,
2019-01-29T15:33:56Z,Moved,Attribute,b4cddfd2-3ca8-4754-abff-a25a33546e81,Delta: 0.00%,0.0,"(28.91%, 68.52%)"
2019-01-29T15:33:56Z,Assigned,Attribute,338c6e6a-9388-4975-b87d-bfeb82a1c7e3,None -> 02c88801-9bbf-4acc-8f66-2b81f2202c18,0.0,
2019-01-29T15:34:02Z,Created,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,,0.0,"(25.00%, 53.70%)"
2019-01-29T15:34:13Z,Named,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe, -> Erscheinungsjahr :,0.0,
2019-01-29T15:34:13Z,Changed Data Type,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,None -> Integer,0.0,
2019-01-29T15:34:18Z,Moved,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,Delta: 2.28%,4.0,"(29.17%, 62.96%)"
2019-01-29T15:34:18Z,Assigned,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,None -> 02c88801-9bbf-4acc-8f66-2b81f2202c18,0.0,
2019-01-29T15:34:18Z,Moved,Entity,02c88801-9bbf-4acc-8f66-2b81f2202c18,Delta: 0.00%,0.0,"(28.65%, 72.22%)"
2019-01-29T15:34:18Z,Moved,Attribute,58661fff-0a52-4aa2-ad7d-7949a57103fe,Delta: 0.00%,0.0,"(28.91%, 63.89%)"
2019-01-29T15:34:29Z,Created,Entity,feaf8278-d264-42d6-a943-a5957f4d323a,,0.0,"(54.17%, 64.81%)"
2019-01-29T15:34:34Z,Named,Entity,feaf8278-d264-42d6-a943-a5957f4d323a, -> Exemplar,0.0,
2019-01-29T15:34:36Z,Created,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,,0.0,"(53.12%, 41.67%)"
2019-01-29T15:34:50Z,Named,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767, -> Anschaffungspreis :,0.0,
2019-01-29T15:34:50Z,Changed Data Type,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,None -> Decimal,0.0,
2019-01-29T15:34:51Z,Moved,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,Delta: 0.00%,0.0,"(54.43%, 61.11%)"
2019-01-29T15:34:51Z,Assigned,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,None -> feaf8278-d264-42d6-a943-a5957f4d323a,0.0,
2019-01-29T15:34:51Z,Moved,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,Delta: 0.00%,0.0,"(56.25%, 64.81%)"
2019-01-29T15:34:51Z,Unassigned,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,feaf8278-d264-42d6-a943-a5957f4d323a -> None,0.0,
2019-01-29T15:34:51Z,Moved,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,Delta: 22.44%,0.0,"(56.25%, 63.89%)"
2019-01-29T15:34:51Z,Moved,Entity,feaf8278-d264-42d6-a943-a5957f4d323a,Delta: 0.00%,0.0,"(54.17%, 64.81%)"
2019-01-29T15:34:59Z,Created,Attribute,90c0a243-676c-4e24-9467-0703ea113bad,,0.0,"(33.85%, 41.67%)"
2019-01-29T15:35:07Z,Named,Attribute,90c0a243-676c-4e24-9467-0703ea113bad, -> Signatur :,0.0,
2019-01-29T15:35:07Z,Changed Data Type,Attribute,90c0a243-676c-4e24-9467-0703ea113bad,None -> String,0.0,
2019-01-29T15:35:10Z,Moved,Attribute,90c0a243-676c-4e24-9467-0703ea113bad,Delta: 2.95%,2.0,"(52.60%, 56.48%)"
2019-01-29T15:35:10Z,Moved,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,Delta: 0.00%,0.0,"(54.43%, 61.11%)"
2019-01-29T15:35:10Z,Assigned,Attribute,90c0a243-676c-4e24-9467-0703ea113bad,None -> feaf8278-d264-42d6-a943-a5957f4d323a,0.0,
2019-01-29T15:35:10Z,Moved,Attribute,90c0a243-676c-4e24-9467-0703ea113bad,Delta: 0.00%,0.0,"(54.69%, 58.33%)"
2019-01-29T15:35:10Z,Unassigned,Attribute,90c0a243-676c-4e24-9467-0703ea113bad,feaf8278-d264-42d6-a943-a5957f4d323a -> None,0.0,
2019-01-29T15:35:10Z,Assigned,Attribute,90c0a243-676c-4e24-9467-0703ea113bad,None -> feaf8278-d264-42d6-a943-a5957f4d323a,0.0,
2019-01-29T15:35:10Z,Assigned,Attribute,cc9048d9-0178-42a6-b25f-56ec77f19767,None -> feaf8278-d264-42d6-a943-a5957f4d323a,0.0,
2019-01-29T15:35:18Z,Created,Attribute,f4030a72-8bfe-4420-bdd7-88c0ef019bb5,,0.0,"(40.10%, 44.44%)"
2019-01-29T15:35:28Z,Named,Attribute,f4030a72-8bfe-4420-bdd7-88c0ef019bb5, -> Anschaffungsdatum :,0.0,
2019-01-29T15:35:28Z,Changed Data Type,Attribute,f4030a72-8bfe-4420-bdd7-88c0ef019bb5,None -> Date,0.0,
