Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-08T11:39:45Z,Created,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,,0.0,"(32.29%, 71.30%)"
2019-01-08T11:39:58Z,Named,Entity,4525ccb7-c9b6-408c-97fa-13648340457d, -> Leihmedium,0.0,
2019-01-08T11:40:09Z,Created,Entity,92fe302d-f21b-4dd3-8981-4f16d2ac878b,,0.0,"(58.33%, 67.59%)"
2019-01-08T11:40:15Z,Named,Entity,92fe302d-f21b-4dd3-8981-4f16d2ac878b, -> Exemplar,0.0,
2019-01-08T11:40:24Z,Created,Entity,4696dbab-2d5a-4168-8d0b-6f04cec4fbda,,0.0,"(16.67%, 37.04%)"
2019-01-08T11:40:29Z,Named,Entity,4696dbab-2d5a-4168-8d0b-6f04cec4fbda, -> Nutzer,0.0,
2019-01-08T11:40:34Z,Created,Entity,67bf9926-4880-4c24-94fc-38494d6b2c75,,0.0,"(54.17%, 30.56%)"
2019-01-08T11:40:38Z,Named,Entity,67bf9926-4880-4c24-94fc-38494d6b2c75, -> Ausleihe,0.0,
2019-01-08T11:41:08Z,Created,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,,0.0,"(36.98%, 64.81%)"
2019-01-08T11:41:16Z,Named,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0, -> Titel,3.0,
2019-01-08T11:41:18Z,Changed Data Type,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,None -> S,0.0,
2019-01-08T11:41:22Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,Delta: 0.00%,0.0,"(32.55%, 67.59%)"
2019-01-08T11:41:22Z,Changed Data Type,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,S -> String,0.0,
2019-01-08T11:41:22Z,Assigned,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,None -> 4525ccb7-c9b6-408c-97fa-13648340457d,0.0,
2019-01-08T11:41:22Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,Delta: 0.00%,0.0,"(33.85%, 65.74%)"
2019-01-08T11:41:22Z,Unassigned,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,4525ccb7-c9b6-408c-97fa-13648340457d -> None,0.0,
2019-01-08T11:41:22Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,Delta: 0.93%,0.0,"(34.38%, 65.74%)"
2019-01-08T11:41:22Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,Delta: 0.00%,0.0,"(32.29%, 71.30%)"
2019-01-08T11:41:26Z,Created,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,,0.0,"(39.06%, 54.63%)"
2019-01-08T11:41:28Z,Named,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9, -> <Name>,0.0,
2019-01-08T11:41:42Z,Named,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,<Name> -> Erscheinungsjahr,5.0,
2019-01-08T11:41:42Z,Changed Data Type,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,None -> Inte,0.0,
2019-01-08T11:41:45Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,Delta: 0.00%,0.0,"(35.94%, 62.04%)"
2019-01-08T11:41:45Z,Changed Data Type,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,Inte -> Integer,0.0,
2019-01-08T11:41:47Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,Delta: 1.38%,2.0,"(33.85%, 65.74%)"
2019-01-08T11:41:47Z,Moved,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,Delta: 0.00%,0.0,"(32.55%, 67.59%)"
2019-01-08T11:41:47Z,Assigned,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,None -> 4525ccb7-c9b6-408c-97fa-13648340457d,0.0,
2019-01-08T11:41:47Z,Assigned,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,None -> 4525ccb7-c9b6-408c-97fa-13648340457d,0.0,
2019-01-08T11:41:47Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,Delta: 0.00%,0.0,"(33.85%, 64.81%)"
2019-01-08T11:41:52Z,Created,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,,0.0,"(36.98%, 54.63%)"
2019-01-08T11:41:59Z,Named,Attribute,14363b1d-e2fb-407c-a483-d887935d515f, -> ISBN,4.0,
2019-01-08T11:42:02Z,Changed Data Type,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,None -> Integer,1.0,
2019-01-08T11:42:09Z,Renamed,Attribute,64d5da3e-09c7-4238-a357-df5ecdd72fc0,Titel -> Titel:,0.0,
2019-01-08T11:42:15Z,Moved,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,Delta: 0.00%,0.0,"(32.55%, 65.28%)"
2019-01-08T11:42:15Z,Renamed,Attribute,d1dc4741-91ba-41f4-8d29-f0ef28222af9,Erscheinungsjahr -> Erscheinungsjahr:,0.0,
2019-01-08T11:42:20Z,Renamed,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,ISBN -> ISBN:,0.0,
2019-01-08T11:42:23Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,Delta: 8.50%,1.0,"(36.98%, 55.56%)"
2019-01-08T11:42:23Z,Assigned,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,None -> 4525ccb7-c9b6-408c-97fa-13648340457d,0.0,
2019-01-08T11:42:23Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,Delta: 0.26%,0.0,"(32.55%, 62.96%)"
2019-01-08T11:42:23Z,Unassigned,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,4525ccb7-c9b6-408c-97fa-13648340457d -> None,0.0,
2019-01-08T11:42:23Z,Moved,Entity,4525ccb7-c9b6-408c-97fa-13648340457d,Delta: 0.00%,0.0,"(32.29%, 71.30%)"
2019-01-08T11:42:23Z,Moved,Attribute,14363b1d-e2fb-407c-a483-d887935d515f,Delta: 0.52%,0.0,"(33.85%, 62.96%)"
2019-01-08T11:42:37Z,Created,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,,0.0,"(61.46%, 51.85%)"
2019-01-08T11:42:40Z,Named,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd, -> <Name>,0.0,
2019-01-08T11:42:52Z,Named,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,<Name> -> Signatur:,6.0,
2019-01-08T11:42:57Z,Changed Data Type,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,None -> Intege,1.0,
2019-01-08T11:42:59Z,Moved,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,Delta: 0.00%,0.0,"(59.90%, 59.26%)"
2019-01-08T11:42:59Z,Changed Data Type,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,Intege -> Integer,0.0,
2019-01-08T11:43:00Z,Moved,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,Delta: 3.74%,1.0,"(59.90%, 58.33%)"
2019-01-08T11:43:00Z,Assigned,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,None -> 92fe302d-f21b-4dd3-8981-4f16d2ac878b,0.0,
2019-01-08T11:43:00Z,Moved,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,Delta: 2.89%,0.0,"(58.59%, 63.89%)"
2019-01-08T11:43:00Z,Unassigned,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,92fe302d-f21b-4dd3-8981-4f16d2ac878b -> None,0.0,
2019-01-08T11:43:00Z,Moved,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,Delta: 0.00%,0.0,"(59.38%, 62.04%)"
2019-01-08T11:43:00Z,Moved,Entity,92fe302d-f21b-4dd3-8981-4f16d2ac878b,Delta: 0.00%,0.0,"(58.33%, 67.59%)"
2019-01-08T11:43:07Z,Created,Attribute,7b5bdd1a-e8cc-4fd2-afaf-9e6fdcb4249c,,0.0,"(64.58%, 50.93%)"
2019-01-08T11:43:10Z,Named,Attribute,7b5bdd1a-e8cc-4fd2-afaf-9e6fdcb4249c, -> <Name>,0.0,
2019-01-08T11:43:19Z,Named,Attribute,7b5bdd1a-e8cc-4fd2-afaf-9e6fdcb4249c,<Name> -> Anschaffungsdatum:,3.0,
2019-01-08T11:43:24Z,Changed Data Type,Attribute,7b5bdd1a-e8cc-4fd2-afaf-9e6fdcb4249c,None -> Date,1.0,
2019-01-08T11:43:27Z,Moved,Attribute,7b5bdd1a-e8cc-4fd2-afaf-9e6fdcb4249c,Delta: 10.36%,2.0,"(64.06%, 52.78%)"
2019-01-08T11:43:27Z,Assigned,Attribute,7b5bdd1a-e8cc-4fd2-afaf-9e6fdcb4249c,None -> 92fe302d-f21b-4dd3-8981-4f16d2ac878b,0.0,
2019-01-08T11:43:27Z,Moved,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,Delta: 0.00%,0.0,"(58.59%, 63.89%)"
2019-01-08T11:43:27Z,Moved,Attribute,7b5bdd1a-e8cc-4fd2-afaf-9e6fdcb4249c,Delta: 0.00%,0.0,"(58.85%, 61.11%)"
2019-01-08T11:43:27Z,Assigned,Attribute,d464cd13-2a38-4229-82fd-86ff85b754cd,None -> 92fe302d-f21b-4dd3-8981-4f16d2ac878b,0.0,
2019-01-08T11:43:35Z,Created,Attribute,e0253bb1-f444-4607-b240-2d6f31f7b954,,0.0,"(61.46%, 49.07%)"
2019-01-08T11:43:37Z,Named,Attribute,e0253bb1-f444-4607-b240-2d6f31f7b954, -> <Name>,0.0,
