Timestamp (finished),Interaction,Type,UUID,Details,Duration (s),"Pos (w,h)"
2019-01-08T12:50:53Z,Moved,Attribute,4c6882da-5f80-4dfd-bfdd-4d42678a812c,Delta: 0.93%,0.0,"(13.02%, 71.30%)"
2019-01-08T12:51:11Z,Moved,Attribute,34f4ccef-74b9-4764-818b-67139c2c3fd2,Delta: 5.89%,0.0,"(-4.17%, 38.89%)"
2019-01-08T12:51:14Z,Moved,Attribute,ba83c5c4-3983-41eb-b8ba-f6f0ac2a02df,Delta: 4.09%,2.0,"(-0.52%, 31.48%)"
2019-01-08T12:51:16Z,Moved,Attribute,39f24d0d-85c7-4bf7-b303-074bba8c3e51,Delta: 5.21%,1.0,"(2.08%, 25.93%)"
2019-01-08T12:51:18Z,Moved,Attribute,9acc6909-17a6-4c95-876e-5432e6c8e7fe,Delta: 1.56%,0.0,"(-3.12%, 23.15%)"
2019-01-08T12:51:42Z,Created,Entity,d16cefe8-72e1-46a4-9dc4-ae759ea46739,,0.0,"(36.46%, 67.59%)"
2019-01-08T12:51:49Z,Named,Entity,d16cefe8-72e1-46a4-9dc4-ae759ea46739, -> Leihmedium,2.0,
2019-01-08T12:51:56Z,Moved,Entity,d16cefe8-72e1-46a4-9dc4-ae759ea46739,Delta: 2.76%,4.0,"(35.94%, 74.07%)"
2019-01-08T12:52:33Z,Created,Entity,5acf9dde-a580-42b6-bf8a-6225e5687bf8,,0.0,"(60.94%, 68.52%)"
2019-01-08T12:52:38Z,Moved,Entity,5acf9dde-a580-42b6-bf8a-6225e5687bf8,Delta: 2.12%,2.0,"(57.81%, 74.07%)"
2019-01-08T12:52:44Z,Named,Entity,5acf9dde-a580-42b6-bf8a-6225e5687bf8, -> Exemplar,3.0,
2019-01-08T12:52:46Z,Moved,Entity,5acf9dde-a580-42b6-bf8a-6225e5687bf8,Delta: 1.06%,1.0,"(58.85%, 74.07%)"
2019-01-08T12:52:54Z,Moved,Attribute,f45b9629-ce0d-4a99-8ea4-1ec0f826a40d,Delta: 0.00%,0.0,"(8.59%, 66.20%)"
2019-01-08T12:52:54Z,Moved,Attribute,4c6882da-5f80-4dfd-bfdd-4d42678a812c,Delta: 0.00%,0.0,"(9.64%, 63.89%)"
2019-01-08T12:52:54Z,Assigned,Attribute,f45b9629-ce0d-4a99-8ea4-1ec0f826a40d,None -> ef089f49-5b74-4c56-9155-2dbf229f9106,0.0,
2019-01-08T12:52:54Z,Assigned,Attribute,4c6882da-5f80-4dfd-bfdd-4d42678a812c,None -> ef089f49-5b74-4c56-9155-2dbf229f9106,0.0,
2019-01-08T12:52:55Z,Moved,Attribute,4c6882da-5f80-4dfd-bfdd-4d42678a812c,Delta: 4.78%,1.0,"(10.68%, 63.89%)"
2019-01-08T12:52:55Z,Moved,Attribute,f45b9629-ce0d-4a99-8ea4-1ec0f826a40d,Delta: 3.76%,1.0,"(9.64%, 66.20%)"
2019-01-08T12:52:55Z,Moved,Attribute,df5a3775-9b3f-4b63-bbff-82fe2344dfe9,Delta: 3.26%,1.0,"(8.59%, 68.52%)"
2019-01-08T12:52:55Z,Moved,Entity,ef089f49-5b74-4c56-9155-2dbf229f9106,Delta: 3.26%,1.0,"(8.33%, 72.22%)"
2019-01-08T12:52:56Z,Moved,Entity,d16cefe8-72e1-46a4-9dc4-ae759ea46739,Delta: 1.06%,0.0,"(29.17%, 74.07%)"
2019-01-08T12:52:58Z,Moved,Entity,5acf9dde-a580-42b6-bf8a-6225e5687bf8,Delta: 0.52%,1.0,"(51.04%, 73.15%)"
2019-01-08T12:53:01Z,Created,Relationship,3cdc2e9a-e246-424c-95d6-6681649dbd78,,0.0,"(43.75%, 67.59%)"
2019-01-08T12:53:06Z,Named,Relationship,3cdc2e9a-e246-424c-95d6-6681649dbd78, -> Ist ein,0.0,
2019-01-08T12:53:08Z,Moved,Entity,5acf9dde-a580-42b6-bf8a-6225e5687bf8,Delta: 3.12%,4.0,"(50.00%, 73.15%)"
2019-01-08T12:53:10Z,Moved,Relationship,3cdc2e9a-e246-424c-95d6-6681649dbd78,Delta: 4.89%,2.0,"(44.27%, 68.52%)"
2019-01-08T12:53:13Z,Created,Link,35a528a2-78ba-40da-b396-4375b7a44137,,0.0,
2019-01-08T12:53:14Z,Connected,Link,35a528a2-78ba-40da-b396-4375b7a44137,3cdc2e9a-e246-424c-95d6-6681649dbd78 -> 5acf9dde-a580-42b6-bf8a-6225e5687bf8,0.0,
2019-01-08T12:53:15Z,Created,Link,701e7546-1719-466d-854b-8a7e46101385,,0.0,
2019-01-08T12:53:16Z,Connected,Link,701e7546-1719-466d-854b-8a7e46101385,3cdc2e9a-e246-424c-95d6-6681649dbd78 -> d16cefe8-72e1-46a4-9dc4-ae759ea46739,0.0,
2019-01-08T12:53:16Z,Disconnected,Link,701e7546-1719-466d-854b-8a7e46101385,Lost connection,0.0,
2019-01-08T12:53:24Z,Connected,Link,701e7546-1719-466d-854b-8a7e46101385,3cdc2e9a-e246-424c-95d6-6681649dbd78 -> d16cefe8-72e1-46a4-9dc4-ae759ea46739,0.0,
2019-01-08T12:55:11Z,Defined Cardinality / Changed Cardinality,Link,701e7546-1719-466d-854b-8a7e46101385," -> 1,1",1.0,
2019-01-08T12:55:18Z,Defined Cardinality / Changed Cardinality,Link,701e7546-1719-466d-854b-8a7e46101385,"1,1 -> 1,*",1.0,
2019-01-08T12:55:40Z,Defined Cardinality / Changed Cardinality,Link,35a528a2-78ba-40da-b396-4375b7a44137," -> 1,*",2.0,
2019-01-08T12:55:45Z,Defined Cardinality / Changed Cardinality,Link,701e7546-1719-466d-854b-8a7e46101385,"1,* -> 1,1",0.0,
2019-01-08T12:56:13Z,Moved,Entity,5acf9dde-a580-42b6-bf8a-6225e5687bf8,Delta: 1.56%,1.0,"(54.69%, 73.15%)"
2019-01-08T12:56:26Z,Moved,Attribute,df5a3775-9b3f-4b63-bbff-82fe2344dfe9,Delta: 0.93%,1.0,"(1.30%, 69.44%)"
2019-01-08T12:56:26Z,Moved,Entity,ef089f49-5b74-4c56-9155-2dbf229f9106,Delta: 0.93%,1.0,"(1.04%, 73.15%)"
2019-01-08T12:56:26Z,Moved,Attribute,4c6882da-5f80-4dfd-bfdd-4d42678a812c,Delta: 1.85%,1.0,"(1.30%, 64.81%)"
2019-01-08T12:56:26Z,Moved,Attribute,f45b9629-ce0d-4a99-8ea4-1ec0f826a40d,Delta: 0.93%,1.0,"(1.30%, 67.13%)"
2019-01-08T12:56:36Z,Moved,Attribute,34f4ccef-74b9-4764-818b-67139c2c3fd2,Delta: 0.00%,0.0,"(-4.17%, 38.89%)"
2019-01-08T12:56:38Z,Created,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,,0.0,"(7.29%, 38.89%)"
2019-01-08T12:56:43Z,Named,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,<Name> -> Titel,1.0,
2019-01-08T12:56:45Z,Moved,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,Delta: 0.00%,0.0,"(31.25%, 79.63%)"
2019-01-08T12:56:45Z,Renamed,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,Titel -> Titel:,0.0,
2019-01-08T12:56:46Z,Moved,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,Delta: 3.07%,1.0,"(26.56%, 72.22%)"
2019-01-08T12:56:46Z,Assigned,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,None -> d16cefe8-72e1-46a4-9dc4-ae759ea46739,0.0,
2019-01-08T12:56:46Z,Moved,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,Delta: 0.52%,0.0,"(26.56%, 73.15%)"
2019-01-08T12:56:46Z,Unassigned,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,d16cefe8-72e1-46a4-9dc4-ae759ea46739 -> None,0.0,
2019-01-08T12:56:46Z,Moved,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,Delta: 1.06%,0.0,"(26.04%, 72.22%)"
2019-01-08T12:56:46Z,Moved,Entity,d16cefe8-72e1-46a4-9dc4-ae759ea46739,Delta: 0.00%,0.0,"(27.60%, 73.15%)"
2019-01-08T12:56:47Z,Moved,Attribute,9acc6909-17a6-4c95-876e-5432e6c8e7fe,Delta: 0.00%,0.0,"(-4.17%, 23.15%)"
2019-01-08T12:56:49Z,Created,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,,0.0,"(7.29%, 23.15%)"
2019-01-08T12:56:54Z,Named,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,<Name> -> Dat,1.0,
2019-01-08T12:56:55Z,Moved,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,Delta: 0.00%,0.0,"(19.79%, 52.78%)"
2019-01-08T12:56:55Z,Renamed,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,Dat -> Date,0.0,
2019-01-08T12:56:56Z,Moved,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,Delta: 8.89%,1.0,"(26.56%, 75.93%)"
2019-01-08T12:56:56Z,Moved,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,Delta: 0.00%,0.0,"(27.86%, 69.44%)"
2019-01-08T12:56:56Z,Assigned,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,None -> d16cefe8-72e1-46a4-9dc4-ae759ea46739,0.0,
2019-01-08T12:56:56Z,Moved,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,Delta: 0.00%,0.0,"(26.04%, 74.07%)"
2019-01-08T12:56:56Z,Unassigned,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,d16cefe8-72e1-46a4-9dc4-ae759ea46739 -> None,0.0,
2019-01-08T12:56:56Z,Assigned,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,None -> d16cefe8-72e1-46a4-9dc4-ae759ea46739,0.0,
2019-01-08T12:56:56Z,Moved,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,Delta: 0.93%,0.0,"(26.04%, 75.93%)"
2019-01-08T12:57:13Z,Created,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,,0.0,"(7.29%, 38.89%)"
2019-01-08T12:57:34Z,Named,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,<Name> -> IS,1.0,
2019-01-08T12:57:36Z,Moved,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,Delta: 0.00%,0.0,"(17.19%, 50.93%)"
2019-01-08T12:57:36Z,Renamed,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,IS -> ISBN,0.0,
2019-01-08T12:57:37Z,Moved,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,Delta: 27.20%,1.0,"(10.94%, 43.52%)"
2019-01-08T12:57:37Z,Assigned,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,None -> d16cefe8-72e1-46a4-9dc4-ae759ea46739,0.0,
2019-01-08T12:57:37Z,Moved,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,Delta: 0.00%,0.0,"(28.12%, 73.15%)"
2019-01-08T12:57:37Z,Unassigned,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,d16cefe8-72e1-46a4-9dc4-ae759ea46739 -> None,0.0,
2019-01-08T12:57:37Z,Moved,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,Delta: 0.93%,0.0,"(28.12%, 74.07%)"
2019-01-08T12:57:37Z,Assigned,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,None -> d16cefe8-72e1-46a4-9dc4-ae759ea46739,0.0,
2019-01-08T12:57:37Z,Moved,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,Delta: 0.00%,0.0,"(27.08%, 72.22%)"
2019-01-08T12:57:37Z,Unassigned,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,d16cefe8-72e1-46a4-9dc4-ae759ea46739 -> None,0.0,
2019-01-08T12:57:37Z,Moved,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,Delta: 17.14%,0.0,"(26.56%, 71.30%)"
2019-01-08T12:57:37Z,Moved,Entity,d16cefe8-72e1-46a4-9dc4-ae759ea46739,Delta: 0.00%,0.0,"(27.60%, 73.15%)"
2019-01-08T12:57:48Z,Moved,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,Delta: 0.00%,0.0,"(27.86%, 67.13%)"
2019-01-08T12:57:48Z,Moved,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,Delta: 0.00%,0.0,"(27.86%, 64.81%)"
2019-01-08T12:57:48Z,Assigned,Attribute,befbcbf1-69eb-4dd0-a1f3-526b557d7588,None -> d16cefe8-72e1-46a4-9dc4-ae759ea46739,0.0,
2019-01-08T12:57:48Z,Moved,Attribute,70aaaccb-e760-4d9d-845a-4d20cd1df6e9,Delta: 0.00%,0.0,"(27.86%, 69.44%)"
2019-01-08T12:57:48Z,Deleted,Attribute,008290ec-0e35-4f6b-a28b-ea98df4ce34e,,0.0,
